id,Delta,R0,i0
6679,14.0,2.3103272762376736,2611.0
6680,21.0,2.216249314271943,3970.0
6681,19.0,2.2658978179056084,4403.0
6682,21.0,2.069647639619482,9585.0
6683,19.0,2.1196587016805704,5323.0
6684,19.0,2.0321573667737876,7904.0
6685,23.0,2.0456883661994834,8101.0
6686,19.0,2.145816220750306,7550.0
6687,17.0,2.0598523298186278,7998.0
6688,20.0,2.13185174942868,6650.0
6689,22.0,2.033422686535113,7891.0
6690,20.0,2.208676026593285,3186.0
6691,16.0,2.3332309501153317,1973.0
6692,17.0,2.070423458419103,6162.0
6693,18.0,2.103491955815888,7831.0
6694,17.0,2.304574771054446,3233.0
6695,17.0,2.160276603684215,4010.0
6696,14.0,2.311158514391841,2945.0
6697,19.0,2.200265417259351,5311.0
6698,19.0,2.0757884828750046,8729.0
6699,22.0,2.0564893084414066,6439.0
6700,18.0,2.26954306395337,4135.0
6701,21.0,2.2243374387924915,4150.0
6702,18.0,2.1281845714339824,5143.0
6703,19.0,2.2157415366454623,4561.0
6704,23.0,2.100060324822898,6933.0
6705,21.0,2.1416319703160482,6884.0
6706,18.0,2.131033324295933,7755.0
6707,21.0,2.0739975473112366,9479.0
6708,19.0,2.330306050026079,3892.0
6709,18.0,2.108762637261024,7747.0
6710,22.0,1.9748211186584874,9835.0
6711,15.0,2.2102361452134067,4758.0
6712,17.0,2.168958784206776,4483.0
6713,22.0,2.0486873703138038,9454.0
6714,21.0,2.1120149388702933,8920.0
6715,17.0,2.2194014050318187,4381.0
6716,17.0,2.2497842636341647,4999.0
6717,20.0,2.219205636462959,3431.0
6718,19.0,2.130969141263912,6678.0
6719,17.0,2.231509030542398,3360.0
6720,19.0,2.013032845619446,7899.0
6721,23.0,2.0688143815859017,8502.0
6722,19.0,2.2485047984740008,3378.0
6723,17.0,2.273785248895688,2395.0
6724,16.0,2.115774526663748,5167.0
6725,21.0,2.0913467007713473,9585.0
6726,18.0,2.1617754392965116,5853.0
6727,21.0,2.2731632885612,3501.0
6728,19.0,2.3033631605666733,3276.0
6729,17.0,2.232625192356928,3224.0
6730,14.0,2.2856302003471756,2073.0
6731,18.0,2.4664502536136683,2346.0
6732,20.0,2.139370125272959,7726.0
6733,21.0,2.036639014135782,9067.0
6734,22.0,2.048645239339289,9082.0
6735,15.0,2.22840415886454,4155.0
6736,17.0,2.1767223537561886,4991.0
6737,21.0,2.1813278084893497,5032.0
6738,22.0,2.118264342203072,4663.0
6739,22.0,2.1874098886747393,4403.0
6740,19.0,2.055153301123894,7404.0
6741,19.0,2.1981101414049515,4385.0
6742,15.0,2.1889042135914525,3872.0
6743,22.0,2.011727426944522,9988.0
6744,20.0,2.3242065212686733,3678.0
6745,18.0,2.2291510212737142,3938.0
6746,21.0,2.1835882966099143,4533.0
6747,16.0,2.357933359019339,3349.0
6748,19.0,2.2206319396247154,5699.0
6749,22.0,2.0269707933453356,6520.0
6750,20.0,2.1018381558589314,8178.0
6751,18.0,2.1247350091521158,5311.0
6752,20.0,2.024302377059064,9100.0
6753,17.0,2.261186565140652,4546.0
6754,23.0,2.0062873297729427,9836.0
6755,17.0,2.427117732906815,1647.0
6756,15.0,2.2148498809829027,4339.0
6757,15.0,2.2220973589651787,2896.0
6758,16.0,2.209050735734742,3131.0
6759,21.0,2.0489645156736973,9445.0
6760,20.0,2.1973220042242647,3663.0
6761,17.0,2.4265573956779565,2147.0
6762,17.0,2.2652042151988034,4660.0
6763,21.0,2.0309761305196252,7602.0
6764,17.0,2.1477130617547284,4933.0
6765,18.0,2.5161515914870707,1353.0
6766,22.0,2.0226794225761466,9278.0
6767,18.0,2.182041669982584,4250.0
6768,21.0,2.1139655811516556,7907.0
6769,20.0,2.115816111231825,8438.0
6770,19.0,2.216254714535597,5847.0
6771,17.0,2.074709319513743,7459.0
6772,18.0,2.030172206988736,7330.0
6773,17.0,2.227986992465544,2923.0
6774,20.0,2.034414266121026,7336.0
6775,19.0,2.255952773204728,4757.0
6776,15.0,2.2157511359299003,3739.0
6777,18.0,2.135731666094417,6412.0
6778,17.0,2.0445725868342017,9478.0
6779,18.0,2.0272065217384903,8565.0
6780,17.0,2.2666752572399496,3941.0
6781,17.0,2.1411605682744925,6628.0
6782,21.0,2.1187536055299825,9636.0
6783,17.0,2.2037231394380212,5955.0
6784,17.0,2.1707283514683393,4619.0
6785,21.0,2.152537634570206,4893.0
6786,17.0,2.151682369162827,6971.0
6787,19.0,2.3055751200639683,4118.0
6788,20.0,2.1095110436236997,8765.0
6789,17.0,2.1217637421911357,6145.0
6790,18.0,2.0919411882243866,4892.0
6791,22.0,2.09397063074033,5699.0
6792,22.0,2.1486103957039333,5895.0
6793,19.0,2.4071296679564798,1594.0
6794,18.0,2.2155131303167095,3422.0
6795,18.0,2.2010645871793253,6102.0
6796,15.0,2.235367497500807,2968.0
6797,16.0,2.3994429007951057,3068.0
6798,20.0,2.06306164452269,8713.0
6799,16.0,2.291101283239302,3360.0
6800,20.0,2.2315027279849033,3669.0
6801,18.0,2.161114435719189,3817.0
6802,21.0,2.095546337863667,8252.0
6803,18.0,2.0490360369621814,9082.0
6804,18.0,2.0034580449335078,8709.0
6805,18.0,2.192755220682165,6514.0
6806,20.0,2.105473734493815,8601.0
6807,17.0,2.0382383340890886,7613.0
6808,17.0,2.2212629875697276,4173.0
6809,22.0,2.099750273795146,8128.0
6810,16.0,2.0905919046931927,5993.0
6811,14.0,2.379254648130694,2537.0
6812,18.0,2.1095474504631486,6835.0
6813,16.0,2.1313870139168336,6884.0
6814,15.0,2.2222838839582297,4561.0
6815,17.0,2.2592800174940217,3620.0
6816,19.0,2.392499467800468,3053.0
6817,18.0,2.440822766686214,1401.0
6818,17.0,2.1560728431400493,4917.0
6819,15.0,2.418658024520828,2411.0
6820,17.0,2.2686745796822065,4655.0
6821,17.0,2.37283503798218,2945.0
6822,21.0,2.1179037698395553,5847.0
6823,18.0,2.2966913246567437,2048.0
6824,15.0,2.2942873852599037,3349.0
6825,22.0,1.9854281479725282,8502.0
6826,17.0,2.1007775992639695,5978.0
6827,16.0,2.2190221118166864,4358.0
6828,17.0,2.1064018543412613,5099.0
6829,18.0,2.091941894499801,5982.0
6830,17.0,2.062453154977409,7665.0
6831,21.0,2.0532044253513475,6741.0
6832,21.0,2.069236473359299,5106.0
6833,17.0,2.0478233538363817,7665.0
6834,22.0,2.0013097534434596,8550.0
6835,18.0,2.0999046364251117,7404.0
6836,19.0,2.310736581949733,2816.0
6837,17.0,2.14180567636791,6514.0
6838,18.0,2.212422669560456,4150.0
6839,16.0,2.348365126557173,1840.0
6840,17.0,2.1646651932444514,6650.0
6841,20.0,2.2138220211120077,5460.0
6842,12.0,2.4277256335894815,1607.0
6843,19.0,2.0608276132647285,6015.0
6844,18.0,2.1413755301154933,5847.0
6845,19.0,2.2985292483887485,2506.0
6846,22.0,2.184407885746412,5249.0
6847,19.0,2.1952938124137304,6145.0
6848,19.0,2.387504297853896,2184.0
6849,19.0,2.143999141315996,5106.0
6850,22.0,2.0152499886391317,9524.0
6851,22.0,2.0695215292010665,8906.0
6852,21.0,2.18397832972037,6102.0
6853,23.0,2.0498591776241746,8506.0
6854,18.0,2.079322395522804,9835.0
6855,16.0,2.1909263160229107,5398.0
6856,19.0,2.181566055244254,3872.0
6857,19.0,2.0733932606389924,8288.0
6858,22.0,2.1704047997827933,5860.0
6859,22.0,2.067492726558272,8470.0
6860,20.0,2.2233821027558602,3874.0
6861,18.0,2.149342622138553,6528.0
6862,20.0,2.151397801262644,3972.0
6863,17.0,2.0730621301150505,7299.0
6864,20.0,2.269600236457387,3360.0
6865,16.0,2.152902143371453,4507.0
6866,20.0,2.188408556302227,4529.0
6867,16.0,2.4437253131480348,1973.0
6868,22.0,2.048149070498426,7653.0
6869,15.0,2.322730088345358,3381.0
6870,19.0,2.1583005865303355,4889.0
6871,20.0,2.1555785213719965,4716.0
6872,17.0,2.3002404048282514,3500.0
6873,18.0,2.133728503527594,6650.0
6874,20.0,2.15489873662793,5271.0
6875,21.0,2.1514390721913,5385.0
6876,21.0,2.232910976372575,4635.0
6877,21.0,2.046485225637183,8153.0
6878,17.0,2.215110959359445,5933.0
6879,18.0,2.38574810449128,2584.0
6880,21.0,2.091055252322906,9585.0
6881,22.0,2.130573241099282,4549.0
6882,22.0,2.0976568774778017,5256.0
6883,22.0,2.0525270015818413,5883.0
6884,20.0,2.145665339838124,4867.0
6885,16.0,2.1854997856592955,6015.0
6886,19.0,2.0759187801914964,6457.0
6887,20.0,2.2328716232086356,3817.0
6888,19.0,2.1974373426755025,4635.0
6889,16.0,2.2947596331718683,3777.0
6890,21.0,2.062190767746697,6852.0
6891,17.0,2.2871479570841973,4507.0
6892,22.0,2.1480347956998687,5706.0
6893,21.0,2.253358181698789,3607.0
6894,15.0,2.3928097527615524,1607.0
6895,22.0,2.094795223224025,6386.0
6896,16.0,2.271797416372558,2945.0
6897,19.0,2.213283651663943,4403.0
6898,21.0,2.1963704854615975,5628.0
6899,21.0,2.0086070752996235,8920.0
6900,17.0,2.4095532260182253,1677.0
6901,21.0,2.1327062034427073,7666.0
6902,18.0,2.1233350667624977,5821.0
6903,17.0,2.1079506989507295,6933.0
6904,21.0,2.1836109654720812,4504.0
6905,21.0,2.1662768702079744,4459.0
6906,19.0,2.078174318178107,7424.0
6907,20.0,2.1049109392323113,6971.0
6908,18.0,2.0303996795029433,7303.0
6909,21.0,2.0980522218148345,7183.0
6910,17.0,2.044057290132974,9585.0
6911,18.0,2.1658875574271548,6254.0
6912,17.0,2.149749191455906,4560.0
6913,21.0,2.0271538529146684,9445.0
6914,19.0,2.179897778454713,6628.0
6915,16.0,2.1298258928844485,5672.0
6916,19.0,2.3332974109935845,3817.0
6917,17.0,2.072098830302539,7242.0
6918,20.0,2.2325473671280998,6030.0
6919,17.0,2.2581009935701006,4237.0
6920,16.0,2.288129373444876,2636.0
6921,19.0,2.069936532180275,5539.0
6922,16.0,2.153019965589712,4660.0
6923,22.0,2.0505962217100833,8601.0
6924,19.0,2.038068447637971,9098.0
6925,20.0,2.2353379171907655,2546.0
6926,19.0,2.2683816331462276,3872.0
6927,17.0,2.288857483962913,4504.0
6928,12.0,2.4156034662522137,1973.0
6929,20.0,2.165724872878488,6124.0
6930,23.0,2.0335885774682203,7065.0
6931,21.0,2.1434578373000868,7404.0
6932,16.0,2.122614856961637,5106.0
6933,17.0,2.057862335871859,9029.0
6934,17.0,2.125058065003091,6892.0
6935,22.0,2.015289218131189,7183.0
6936,20.0,2.1192503328164616,7633.0
6937,20.0,2.1771442713436517,6225.0
6938,17.0,2.2319228067760335,3847.0
6939,12.0,2.542756255322165,1061.0
6940,21.0,2.140704023235762,8867.0
6941,22.0,2.077771844596431,5918.0
6942,16.0,2.4141052489648525,1702.0
6943,20.0,2.0484458137892068,7514.0
6944,19.0,2.1520316889666145,7021.0
6945,17.0,2.1550960172435807,4259.0
6946,18.0,2.265337558220301,4635.0
6947,19.0,2.1259770355587695,7654.0
6948,17.0,2.203313872730237,5106.0
6949,19.0,2.1387053723806875,6425.0
6950,19.0,2.111940574207046,6971.0
6951,19.0,2.1261777227529404,7183.0
6952,17.0,2.272518756995896,2184.0
6953,23.0,1.9868911045531172,9029.0
6954,18.0,2.1208030306183647,7424.0
6955,20.0,2.0474427594193694,8252.0
6956,22.0,2.088589270741395,5143.0
6957,20.0,2.241000171407207,3143.0
6958,17.0,2.216254665182604,3678.0
6959,19.0,2.237982298660638,2808.0
6960,20.0,2.229458909480646,3349.0
6961,16.0,2.5937698877847866,1209.0
6962,19.0,2.0643167178091795,9177.0
6963,18.0,2.092640629521008,8900.0
6964,15.0,2.2489962094214913,3678.0
6965,18.0,2.003737580535993,7994.0
6966,16.0,2.154846398901998,4554.0
6967,15.0,2.348788665212445,2411.0
6968,21.0,2.155981960296164,6858.0
6969,21.0,2.2248281262700274,4173.0
6970,19.0,2.365302960380298,2105.0
6971,16.0,2.120853521413959,5106.0
6972,18.0,2.1587687717984667,3761.0
6973,20.0,2.1377379468242435,5290.0
6974,20.0,2.1282837662173097,7789.0
6975,20.0,2.1901958171819857,4455.0
6976,17.0,2.498006818980037,2046.0
6977,18.0,2.238196758339834,2662.0
6978,17.0,2.1072582075629307,6352.0
6979,19.0,2.035305396992398,7183.0
6980,20.0,2.167548428675663,3624.0
6981,19.0,2.1875206823448834,4245.0
6982,21.0,2.1593165403261305,5668.0
6983,21.0,2.065854997082645,8494.0
6984,16.0,2.371759116425078,1911.0
6985,16.0,2.497152262562851,1552.0
6986,17.0,2.084842306434977,8793.0
6987,17.0,2.079864345884041,5955.0
6988,16.0,2.318945612963388,3895.0
6989,16.0,2.2054151144761507,5061.0
6990,20.0,2.279310646748261,4561.0
6991,14.0,2.440929443449888,2046.0
6992,17.0,2.086615884328853,6743.0
6993,20.0,2.0975555259431826,4971.0
6994,17.0,2.3686686826354735,3428.0
6995,16.0,2.1425061171289634,6137.0
6996,16.0,2.4601730308606538,1789.0
6997,21.0,2.1547410728387897,6892.0
6998,19.0,1.9886935611567842,9445.0
6999,19.0,2.253195723738539,3817.0
7000,17.0,2.1701782741940705,5706.0
7001,22.0,2.1490466315438623,4173.0
