id,Delta,R0,i0
5201,17.0,2.359565887589247,3680.0
5202,21.0,2.254034957110525,4580.0
5203,20.0,2.2541967169543256,3389.0
5204,21.0,2.1843828193063723,5626.0
5205,16.0,2.517043632147345,2423.0
5206,18.0,2.1136567016496333,7675.0
5207,17.0,2.187743624954196,6102.0
5208,21.0,2.1658286648415,7626.0
5209,16.0,2.288745624603017,2954.0
5210,18.0,2.1828715187220666,5347.0
5211,18.0,2.1127831131748236,6769.0
5212,20.0,2.429911082454928,2760.0
5213,22.0,2.060146154483973,8060.0
5214,17.0,2.126317170837221,7816.0
5215,20.0,2.27120031204241,4258.0
5216,19.0,2.6699731622414538,1013.0
5217,20.0,2.090637627024286,9808.0
5218,18.0,2.4548216262287297,1831.0
5219,18.0,2.449884146531384,2564.0
5220,20.0,2.268340668598074,5347.0
5221,22.0,2.225438730417576,6976.0
5222,20.0,2.2242461497021075,5143.0
5223,22.0,2.2015239191749427,6522.0
5224,19.0,2.4746479163976995,2590.0
5225,22.0,2.225172861448462,4678.0
5226,17.0,2.260058750319287,4670.0
5227,21.0,2.308278721633743,4102.0
5228,16.0,2.3138035771166954,2520.0
5229,16.0,2.238185728439091,5222.0
5230,20.0,2.1403688224809967,7263.0
5231,17.0,2.15841622163217,6182.0
5232,18.0,2.126783862294412,8548.0
5233,21.0,2.206921024156748,6102.0
5234,20.0,2.242262079454546,8372.0
5235,20.0,2.38941940203873,2050.0
5236,21.0,2.309354153867434,5566.0
5237,19.0,2.479071827435294,1456.0
5238,20.0,2.3180824193434915,4752.0
5239,15.0,2.439240078052022,1523.0
5240,21.0,2.210980639428406,6587.0
5241,18.0,2.354613848602542,2543.0
5242,15.0,2.3002872566602988,2837.0
5243,18.0,2.2284121452958154,6428.0
5244,19.0,2.0806295056709314,7641.0
5245,21.0,2.132520075744023,6522.0
5246,18.0,2.278476645929643,3444.0
5247,18.0,2.233746440377297,5045.0
5248,19.0,2.265366592319384,6731.0
5249,23.0,2.159727025571331,8478.0
5250,22.0,2.205910347033695,7566.0
5251,20.0,2.58206461490681,1504.0
5252,17.0,2.2296909211645786,3553.0
5253,22.0,2.176169463349148,9958.0
5254,20.0,2.1010561217744734,8025.0
5255,21.0,2.14380434065309,9120.0
5256,20.0,2.5651497898430664,1708.0
5257,21.0,2.1539181724334675,4936.0
5258,21.0,2.2497463424421187,3978.0
5259,18.0,2.592430604691616,1079.0
5260,17.0,2.3130086602283852,4085.0
5261,16.0,2.439098620143483,2520.0
5262,21.0,2.1911725435470073,7457.0
5263,19.0,2.4183789148895154,2329.0
5264,21.0,2.2012265527944734,5018.0
5265,23.0,2.1583416563130045,8271.0
5266,19.0,2.282910416574057,6048.0
5267,18.0,2.199739929958229,7767.0
5268,18.0,2.1800713830006604,7006.0
5269,19.0,2.1936809988366903,8548.0
5270,17.0,2.2087101099259,6460.0
5271,21.0,2.180254120823787,5384.0
5272,19.0,2.4418363855431613,3142.0
5273,22.0,2.1886686917444633,9726.0
5274,21.0,2.270136643511391,5875.0
5275,19.0,2.207119408833589,4930.0
5276,14.0,2.5525506366416404,1157.0
5277,15.0,2.4297559341561072,3174.0
5278,19.0,2.0770410146129743,9158.0
5279,18.0,2.2820263216956316,3137.0
5280,19.0,2.193239921968218,5858.0
5281,15.0,2.3910146279555398,2257.0
5282,22.0,2.2048098013403723,3797.0
5283,16.0,2.4174131539744392,3051.0
5284,16.0,2.1905039726820337,6839.0
5285,20.0,2.2723093783135226,7449.0
5286,19.0,2.101105655449609,7375.0
5287,16.0,2.226552824324996,4120.0
5288,18.0,2.154867294211106,7105.0
5289,23.0,2.159035875792867,8739.0
5290,20.0,2.4403767828264966,3522.0
5291,18.0,2.159245356588359,8931.0
5292,19.0,2.333783955010779,2405.0
5293,20.0,2.2003709763147605,6732.0
5294,19.0,2.1351878977464342,6048.0
5295,20.0,2.26432689188266,5149.0
5296,21.0,2.207147181435152,5518.0
5297,18.0,2.447252681963793,1746.0
5298,20.0,2.1314165355964367,9473.0
5299,20.0,2.4536569979833116,2976.0
5300,19.0,2.1764252855489428,6472.0
5301,15.0,2.7074051356426945,699.0
5302,21.0,2.1799301056094036,8548.0
5303,18.0,2.285033607527652,4675.0
5304,20.0,2.237312661574526,7639.0
5305,18.0,2.4934659702018704,2520.0
5306,16.0,2.260679079920192,4481.0
5307,17.0,2.595661364236471,1063.0
5308,22.0,2.18810137739126,5698.0
5309,19.0,2.305373956802684,3731.0
5310,18.0,2.2160300543272804,7816.0
5311,21.0,2.4466431847255397,2585.0
5312,17.0,2.2211898721795813,4212.0
5313,18.0,2.3015605263307637,4172.0
5314,23.0,2.137439618590551,8217.0
5315,20.0,2.1696878223630907,7221.0
5316,19.0,2.1840074072711375,8372.0
5317,16.0,2.493153450219893,2657.0
5318,21.0,2.268200555814048,3553.0
5319,18.0,2.4150755300331648,2304.0
5320,17.0,2.379959893515639,4212.0
5321,13.0,2.7834407664622396,587.0
5322,22.0,2.2237506904680457,5800.0
5323,15.0,2.329762094955962,4048.0
5324,22.0,2.1646628621879893,4939.0
5325,18.0,2.389117708791999,2515.0
5326,22.0,2.1909164207427874,8574.0
5327,20.0,2.2473672066997543,5049.0
5328,17.0,2.4545863119707843,2827.0
5329,19.0,2.426799216415798,2803.0
5330,18.0,2.255835022717679,5698.0
5331,17.0,2.1127066931232488,8420.0
5332,19.0,2.1664840225653688,9486.0
5333,15.0,2.234196811060668,4606.0
5334,20.0,2.210857612915675,4212.0
5335,21.0,2.0639596965658424,8336.0
5336,21.0,2.183245558557767,7400.0
5337,17.0,2.6236167767063727,1929.0
5338,16.0,2.199720411793886,5647.0
5339,19.0,2.229184095237201,6732.0
5340,22.0,2.092860369472447,8405.0
5341,21.0,2.2542777558836766,3035.0
5342,19.0,2.1016118497412197,6681.0
5343,18.0,2.1221780321909676,7135.0
5344,16.0,2.183295998985662,5380.0
5345,21.0,2.33439163736928,2953.0
5346,19.0,2.1557508183661556,7496.0
5347,17.0,2.2363585641773343,5853.0
5348,22.0,2.146390268653484,5698.0
5349,20.0,2.3151481020870066,4540.0
5350,18.0,2.2868079284237663,5402.0
5351,17.0,2.7885328914860725,587.0
5352,22.0,2.1872511202490927,8372.0
5353,20.0,2.310546859751646,6288.0
5354,21.0,2.3399867937668946,5020.0
5355,14.0,2.4214102452366424,1625.0
5356,17.0,2.1948947103461154,7982.0
5357,18.0,2.241858820396473,5661.0
5358,20.0,2.1143196079683024,9412.0
5359,19.0,2.254158850209999,5644.0
5360,19.0,2.2928416418450692,5383.0
5361,21.0,2.1119650874809666,6664.0
5362,18.0,2.6452735355260892,1424.0
5363,17.0,2.179416538577337,5909.0
5364,21.0,2.157667512141314,5500.0
5365,16.0,2.215844213208665,4930.0
5366,15.0,2.337433805919151,3067.0
5367,23.0,2.1608095763198842,6664.0
5368,22.0,2.141802049629358,6811.0
5369,17.0,2.362567982642479,3731.0
5370,17.0,2.192485585036053,6522.0
5371,20.0,2.2179596082870727,4650.0
5372,17.0,2.170708158066081,4934.0
5373,19.0,2.0901621533886448,9808.0
5374,19.0,2.139765180824352,5676.0
5375,19.0,2.4565095214957258,3277.0
5376,18.0,2.3994793182970504,3272.0
5377,16.0,2.182018519111981,5946.0
5378,16.0,2.3042108446056258,3403.0
5379,17.0,2.13523443728301,7901.0
5380,19.0,2.2806551244487205,3907.0
5381,19.0,2.1557400643707445,8511.0
5382,19.0,2.572784032016839,2102.0
5383,18.0,2.5610075738552043,1708.0
5384,20.0,2.2584374577347095,6351.0
5385,18.0,2.3566725509443,4194.0
5386,16.0,2.3006272201240243,3125.0
5387,16.0,2.2099026394844556,4971.0
5388,16.0,2.1958015160588507,6664.0
5389,19.0,2.2747037570595476,2796.0
5390,17.0,2.288371046579741,3272.0
5391,20.0,2.441089499563623,3604.0
5392,20.0,2.1859420140000636,5380.0
5393,17.0,2.215943834595429,5087.0
5394,20.0,2.301610247913825,4942.0
5395,19.0,2.10132602094753,7496.0
5396,20.0,2.4426690312291743,3125.0
5397,16.0,2.614101809830289,1424.0
5398,22.0,2.237438541836609,5703.0
5399,19.0,2.4122029820166495,2953.0
5400,22.0,2.2023978763888516,7174.0
5401,20.0,2.1811692848740107,5946.0
5402,18.0,2.51594023272199,2515.0
5403,21.0,2.0862993418313236,9332.0
5404,21.0,2.3019815546589104,4048.0
5405,15.0,2.304128351846261,2970.0
5406,17.0,2.239877654552469,3731.0
5407,19.0,2.306624228441518,4494.0
5408,21.0,2.2225779132932293,7555.0
5409,20.0,2.5345601790776993,1456.0
5410,17.0,2.5531982458328564,2401.0
5411,19.0,2.0622956574374003,7975.0
5412,17.0,2.132102158789254,6640.0
5413,21.0,2.2754416434968894,4528.0
5414,18.0,2.296298879379355,5384.0
5415,20.0,2.152118031321284,6715.0
5416,20.0,2.1553341309499667,8520.0
5417,19.0,2.2549569250998,4212.0
5418,18.0,2.146133199031221,8105.0
5419,17.0,2.4656437377835196,1616.0
5420,18.0,2.1350940092418225,9359.0
5421,18.0,2.2378885806922795,7498.0
5422,21.0,2.2647616788955025,4009.0
5423,21.0,2.155919519418867,7929.0
5424,18.0,2.1865439323004994,7055.0
5425,18.0,2.174038114663903,4963.0
5426,22.0,2.294537992339044,3002.0
5427,21.0,2.189363080303452,6875.0
5428,19.0,2.4228889881599924,1918.0
5429,21.0,2.3383617535639494,3055.0
5430,12.0,2.497049893140236,1693.0
5431,17.0,2.159956992238679,7698.0
5432,21.0,2.324344985979414,4960.0
5433,22.0,2.2416328035469135,5380.0
5434,13.0,2.444044544371147,1946.0
5435,18.0,2.4449834723781274,2390.0
5436,17.0,2.280241317516181,3731.0
5437,16.0,2.2667163407381166,3374.0
5438,16.0,2.6760145581753023,1360.0
5439,16.0,2.229923467022792,6146.0
5440,18.0,2.2151680479949705,3907.0
5441,18.0,2.1720802936533055,5500.0
5442,16.0,2.3261890638195295,3169.0
5443,14.0,2.522874236619795,2401.0
5444,18.0,2.3149916580711687,4930.0
5445,22.0,2.2605380746873402,3568.0
5446,18.0,2.470309131084994,3125.0
5447,19.0,2.1601087808853894,6937.0
5448,20.0,2.120302163851925,9359.0
5449,15.0,2.400697033907978,1972.0
5450,17.0,2.1299676049620495,8616.0
5451,20.0,2.2066465125945753,9120.0
5452,20.0,2.0587073801421103,8397.0
5453,21.0,2.216990097953097,5337.0
5454,14.0,2.739289097101574,771.0
5455,21.0,2.26171333726304,7473.0
5456,20.0,2.100716078763902,6428.0
5457,20.0,2.3216443691823185,2369.0
5458,19.0,2.3683023007733546,2252.0
5459,19.0,2.5135240798552605,1626.0
5460,17.0,2.132161242803152,9372.0
5461,22.0,2.3216886433130526,3404.0
5462,19.0,2.4782671373244556,1604.0
5463,17.0,2.363447655806711,3288.0
5464,19.0,2.200680594972163,4930.0
5465,20.0,2.167665917277609,6048.0
5466,18.0,2.1090255227206502,7626.0
5467,22.0,2.0859894238249326,8997.0
5468,21.0,2.292622726384974,3272.0
5469,21.0,2.35716597552748,4151.0
5470,19.0,2.2176857234688687,6810.0
5471,21.0,2.2063775564247736,7639.0
5472,20.0,2.132528872115552,6794.0
5473,21.0,2.452186983223829,2252.0
5474,17.0,2.086787909835792,9369.0
5475,19.0,2.3222796292037753,2984.0
5476,14.0,2.3653345964473327,2515.0
5477,21.0,2.297383023315241,3002.0
5478,16.0,2.353563435535898,2515.0
5479,20.0,2.297215274940514,5045.0
5480,20.0,2.2737737953473536,2847.0
5481,18.0,2.0371006535504548,9808.0
5482,18.0,2.3157994174818946,5647.0
5483,22.0,2.0578177238338857,8548.0
5484,15.0,2.4392526208065277,1588.0
5485,21.0,2.159381286319494,7248.0
5486,21.0,2.1862024382255014,9141.0
5487,18.0,2.147554635473405,6664.0
5488,22.0,2.1616118087210423,7610.0
5489,17.0,2.4573231874866397,2354.0
5490,21.0,2.268869225055455,6810.0
5491,18.0,2.237808656025037,7426.0
5492,17.0,2.1134905293603046,7816.0
5493,17.0,2.1735141002650358,6430.0
5494,19.0,2.392445384964315,2396.0
5495,21.0,2.26489918973083,3604.0
5496,20.0,2.2251996012624686,4678.0
5497,18.0,2.133321992737251,7174.0
5498,23.0,2.1426444020180635,5421.0
5499,17.0,2.3458944707450784,4081.0
5500,17.0,2.080702832033074,8612.0
5501,22.0,2.167066302917211,7079.0
5502,16.0,2.2667577281601354,5384.0
5503,21.0,2.3257369492155076,5393.0
5504,21.0,2.1420760928737987,5566.0
5505,16.0,2.3110967386458774,3222.0
5506,20.0,2.1402704223460463,8321.0
5507,21.0,2.418864635592791,2521.0
5508,22.0,2.1596956841333776,6664.0
5509,15.0,2.3423841250937687,2695.0
5510,19.0,2.2292934312025494,5442.0
5511,17.0,2.18123333075005,7581.0
5512,17.0,2.361608701191782,3565.0
5513,21.0,2.2334422916697596,5819.0
5514,18.0,2.115177980916155,9386.0
5515,17.0,2.3090679493635275,3333.0
5516,21.0,2.4127075835520944,2423.0
5517,19.0,2.4411007909225813,1831.0
5518,18.0,2.1643741138961694,6350.0
5519,19.0,2.312742291528915,3025.0
5520,20.0,2.1017754787557563,9412.0
5521,20.0,2.1789423064541045,7840.0
5522,17.0,2.174703439023395,7496.0
5523,21.0,2.1238038911383414,7245.0
5524,18.0,2.259560209887562,4194.0
5525,21.0,2.200175567438331,5858.0
5526,19.0,2.3474249358170773,5279.0
5527,18.0,2.566116018333048,1702.0
5528,21.0,2.2052253726760465,8624.0
5529,21.0,2.1419830241740696,7596.0
5530,18.0,2.08848541918122,7320.0
5531,19.0,2.2373028374764865,7079.0
5532,20.0,2.319364793571247,4175.0
5533,21.0,2.2515220209952,4090.0
5534,17.0,2.156380990338433,7105.0
5535,20.0,2.213485953493542,6485.0
5536,17.0,2.1635318594988804,6869.0
5537,18.0,2.401664670740909,4258.0
5538,18.0,2.138894988892603,7975.0
5539,19.0,2.4443788147948293,1626.0
5540,18.0,2.1344074577726113,7432.0
5541,18.0,2.3623189896276613,3587.0
5542,21.0,2.4093379811215185,2680.0
5543,20.0,2.236026557164369,7675.0
5544,19.0,2.175563363081165,6225.0
5545,21.0,2.218329866473728,6769.0
5546,18.0,2.091047230080152,7245.0
